timestamp,sensor_type,x,y,z,w
1753148618980,TYPE_ACCELEROMETER,-0.85473,2.238579,10.101137,
1753148618980,TYPE_ROTATION_VECTOR,0.022315,0.113662,0.938042,0.32659
1753148618981,TYPE_LINEAR_ACCELERATION,-0.537213,0.004483,0.557637,
1753148618981,TYPE_MAGNETIC_FIELD,33.84,-39.599998,3.36,
1753148618981,TYPE_ACCELEROMETER,-0.857124,2.260126,10.314221,
1753148618981,TYPE_ROTATION_VECTOR,0.022725,0.111654,0.937359,0.329205
1753148618992,TYPE_LINEAR_ACCELERATION,-0.553983,0.060673,0.762211,
1753148618992,TYPE_ACCELEROMETER,-0.811634,2.269703,10.381259,
1753148618992,TYPE_ROTATION_VECTOR,0.021947,0.11191,0.937317,0.329289
1753148618992,TYPE_LINEAR_ACCELERATION,-0.492337,0.070615,0.829691,
1753148618992,TYPE_MAGNETIC_FIELD,34.079998,-38.700001,2.94,
1753148618992,TYPE_ACCELEROMETER,-0.713472,2.243367,10.359711,
1753148618992,TYPE_ROTATION_VECTOR,0.021121,0.112147,0.937276,0.329379
1753148618992,TYPE_LINEAR_ACCELERATION,-0.377243,0.045316,0.808485,
1753148618993,TYPE_ACCELEROMETER,-0.596156,2.197877,10.362105,
1753148618993,TYPE_ROTATION_VECTOR,0.021838,0.11109,0.936048,0.333161
1753148618993,TYPE_LINEAR_ACCELERATION,-0.271172,0.015684,0.806856,
1753148618993,TYPE_ACCELEROMETER,-0.466869,2.152387,10.33098,
1753148618993,TYPE_ROTATION_VECTOR,0.021208,0.11122,0.936023,0.333229
1753148618993,TYPE_LINEAR_ACCELERATION,-0.129314,-0.02805,0.775765,
1753148618993,TYPE_MAGNETIC_FIELD,34.02,-38.759998,2.82,
1753148618993,TYPE_ACCELEROMETER,-0.387861,2.118869,10.232818,
1753148618994,TYPE_ROTATION_VECTOR,0.021926,0.110639,0.935573,0.334635
1753148618994,TYPE_LINEAR_ACCELERATION,-0.064044,-0.055238,0.675685,
1753148618994,TYPE_ACCELEROMETER,-0.383072,2.082955,10.225636,
1753148618994,TYPE_ROTATION_VECTOR,0.021532,0.11066,0.935564,0.334679
1753148618994,TYPE_LINEAR_ACCELERATION,-0.051787,-0.088951,0.668259,
1753148618995,TYPE_LINEAR_ACCELERATION,-0.051106,-0.127287,0.696642,
1753148618995,TYPE_MAGNETIC_FIELD,34.32,-38.52,3.18,
1753148618995,TYPE_ROTATION_VECTOR,0.021231,0.110639,0.935562,0.334713
1753148618995,TYPE_ACCELEROMETER,-0.387861,2.042254,10.254366,
1753148618995,TYPE_ACCELEROMETER,-0.368707,2.003947,10.307038,
1753148618995,TYPE_ROTATION_VECTOR,0.022231,0.109875,0.93494,0.336631
1753148618995,TYPE_LINEAR_ACCELERATION,-0.050915,-0.157629,0.746861,
1753148618995,TYPE_ACCELEROMETER,-0.306458,2.003947,10.407595,
1753148618995,TYPE_ROTATION_VECTOR,0.02202,0.109805,0.934945,0.336655
1753148618996,TYPE_LINEAR_ACCELERATION,0.01479,-0.154972,0.846932,
1753148618996,TYPE_MAGNETIC_FIELD,34.079998,-38.34,3.3,
1753148618996,TYPE_ACCELEROMETER,-0.280122,1.999158,10.45069,
1753148618996,TYPE_ROTATION_VECTOR,0.022973,0.10901,0.934393,0.338376
1753148618996,TYPE_LINEAR_ACCELERATION,0.022328,-0.151089,0.887462,
1753148618996,TYPE_ACCELEROMETER,-0.23942,1.982399,10.390836,
1753148618996,TYPE_ROTATION_VECTOR,0.022825,0.108914,0.934402,0.338394
1753148618997,TYPE_LINEAR_ACCELERATION,0.065131,-0.165121,0.827061,
1753148618997,TYPE_LINEAR_ACCELERATION,0.085788,-0.152822,0.706787,
1753148618997,TYPE_MAGNETIC_FIELD,33.899998,-38.279999,3.18,
1753148618997,TYPE_ROTATION_VECTOR,0.022706,0.108807,0.934412,0.338409
1753148618997,TYPE_ACCELEROMETER,-0.220267,1.991976,10.271125,
1753148618997,TYPE_ACCELEROMETER,-0.186748,2.001553,10.160992,
1753148618998,TYPE_ROTATION_VECTOR,0.023249,0.108366,0.933887,0.339958
1753148618998,TYPE_LINEAR_ACCELERATION,0.109967,-0.138358,0.595265,
1753148618998,TYPE_ACCELEROMETER,-0.153229,2.044648,10.108319,
1753148618998,TYPE_ROTATION_VECTOR,0.02317,0.108253,0.933898,0.339969
1753148618999,TYPE_LINEAR_ACCELERATION,0.144182,-0.092695,0.54204,
1753148618999,TYPE_MAGNETIC_FIELD,33.899998,-38.16,2.94,
1753148618999,TYPE_ACCELEROMETER,-0.117316,2.090138,10.007763,
1753148619010,TYPE_ROTATION_VECTOR,0.023496,0.10793,0.933348,0.341556
1753148619010,TYPE_LINEAR_ACCELERATION,0.175598,-0.043031,0.440413,
1753148619010,TYPE_ACCELEROMETER,-0.043096,2.133234,9.959879,
1753148619011,TYPE_ROTATION_VECTOR,0.023467,0.107831,0.933358,0.341561
1753148619011,TYPE_LINEAR_ACCELERATION,0.249689,0.002041,0.392085,
1753148619011,TYPE_MAGNETIC_FIELD,33.599998,-37.68,2.64,
1753148619011,TYPE_ACCELEROMETER,0.002394,2.133234,9.964667,
1753148619011,TYPE_ROTATION_VECTOR,0.023462,0.107733,0.933369,0.341563
1753148619011,TYPE_LINEAR_ACCELERATION,0.294611,0.003846,0.396454,
1753148619011,TYPE_ACCELEROMETER,-0.033519,2.200271,10.041282,
1753148619011,TYPE_ROTATION_VECTOR,0.024179,0.107139,0.932683,0.343568
1753148619012,TYPE_LINEAR_ACCELERATION,0.246135,0.077445,0.471235,
1753148619012,TYPE_ACCELEROMETER,-0.114922,2.322376,10.067618,
1753148619012,TYPE_ROTATION_VECTOR,0.024196,0.107081,0.93269,0.343567
1753148619012,TYPE_LINEAR_ACCELERATION,0.164011,0.200489,0.497342,
1753148619012,TYPE_MAGNETIC_FIELD,33.48,-37.559998,2.58,
1753148619012,TYPE_ACCELEROMETER,-0.201113,2.482787,10.058042,
1753148619012,TYPE_ROTATION_VECTOR,0.025493,0.106474,0.931912,0.345765
1753148619012,TYPE_LINEAR_ACCELERATION,0.054987,0.36378,0.486489,
1753148619012,TYPE_ACCELEROMETER,-0.232238,2.612074,9.983821,
1753148619012,TYPE_ROTATION_VECTOR,0.025503,0.106471,0.931913,0.345764
1753148619012,TYPE_LINEAR_ACCELERATION,0.023664,0.493059,0.412266,
1753148619013,TYPE_LINEAR_ACCELERATION,0.013821,0.509517,0.287827,
1753148619013,TYPE_MAGNETIC_FIELD,33.66,-37.5,2.76,
1753148619013,TYPE_ROTATION_VECTOR,0.025521,0.106481,0.931912,0.345762
1753148619013,TYPE_ACCELEROMETER,-0.241814,2.628834,9.859323,
1753148619013,TYPE_ACCELEROMETER,-0.11971,2.597709,9.749189,
1753148619013,TYPE_ROTATION_VECTOR,0.027949,0.105313,0.931004,0.348366
1753148619013,TYPE_LINEAR_ACCELERATION,0.089502,0.48372,0.175388,
1753148619013,TYPE_ACCELEROMETER,0.167594,2.214637,9.591172,
1753148619013,TYPE_ROTATION_VECTOR,0.027997,0.105354,0.931,0.34836
1753148619013,TYPE_LINEAR_ACCELERATION,0.3762,0.099584,0.017592,
1753148619013,TYPE_MAGNETIC_FIELD,33.66,-36.899998,2.34,
1753148619013,TYPE_ACCELEROMETER,0.543484,1.788469,9.605537,
1753148619013,TYPE_ROTATION_VECTOR,0.031674,0.101589,0.930138,0.351454
1753148619014,TYPE_LINEAR_ACCELERATION,0.665927,-0.283166,0.020981,
1753148619014,TYPE_ACCELEROMETER,1.175553,1.319205,10.072407,
1753148619014,TYPE_ROTATION_VECTOR,0.031714,0.101569,0.93014,0.35145
1753148619014,TYPE_LINEAR_ACCELERATION,1.29712,-0.752339,0.48782,
1753148619014,TYPE_MAGNETIC_FIELD,33.48,-36.66,1.86,
1753148619014,TYPE_ACCELEROMETER,1.817199,1.108515,11.099519,
1753148619014,TYPE_ROTATION_VECTOR,0.031805,0.101484,0.93015,0.351441
1753148619014,TYPE_LINEAR_ACCELERATION,1.93649,-0.962115,1.514706,
1753148619014,TYPE_ACCELEROMETER,2.327164,1.01993,12.148179,
1753148619014,TYPE_ROTATION_VECTOR,0.035932,0.092897,0.92973,0.354516
1753148619015,TYPE_LINEAR_ACCELERATION,2.317873,-0.923897,2.536112,
1753148619015,TYPE_ACCELEROMETER,2.676718,1.053449,13.237541,
1753148619015,TYPE_ROTATION_VECTOR,0.03594,0.092889,0.929731,0.354515
1753148619046,TYPE_LINEAR_ACCELERATION,2.667232,-0.890286,3.625456,
1753148619046,TYPE_MAGNETIC_FIELD,33.779999,-35.880001,1.32,
1753148619054,TYPE_ACCELEROMETER,2.746149,1.041478,14.013263,
1753148619054,TYPE_ROTATION_VECTOR,0.03741,0.08466,0.928648,0.35923
1753148619055,TYPE_LINEAR_ACCELERATION,2.661258,-0.764093,4.374638,
1753148619055,TYPE_ACCELEROMETER,2.631228,0.940921,14.381969,
1753148619055,TYPE_ROTATION_VECTOR,0.03741,0.08466,0.928648,0.35923
1753148619055,TYPE_LINEAR_ACCELERATION,2.546336,-0.864649,4.743344,
1753148619055,TYPE_MAGNETIC_FIELD,33.540001,-35.459999,0.54,
1753148619055,TYPE_ACCELEROMETER,2.269703,0.849942,14.238317,
1753148619055,TYPE_ROTATION_VECTOR,0.03741,0.08466,0.928648,0.35923
1753148619055,TYPE_LINEAR_ACCELERATION,2.184811,-0.955629,4.599692,
1753148619055,TYPE_ACCELEROMETER,1.659182,0.687136,13.515268,
1753148619055,TYPE_ROTATION_VECTOR,0.03453,0.08154,0.926491,0.365752
1753148619056,TYPE_LINEAR_ACCELERATION,1.616659,-1.042276,3.862408,
1753148619056,TYPE_ACCELEROMETER,0.984017,0.584185,12.442666,
1753148619056,TYPE_ROTATION_VECTOR,0.03453,0.08154,0.926491,0.365752
1753148619056,TYPE_LINEAR_ACCELERATION,0.941494,-1.145227,2.789805,
1753148619056,TYPE_MAGNETIC_FIELD,33.899998,-34.739998,-0.06,
1753148619056,TYPE_ACCELEROMETER,0.397437,0.577003,11.283873,
1753148619056,TYPE_ROTATION_VECTOR,0.028897,0.084405,0.923718,0.37254
1753148619056,TYPE_LINEAR_ACCELERATION,0.490626,-1.163329,1.633331,
1753148619056,TYPE_ACCELEROMETER,-0.062249,0.667982,10.340557,
1753148619056,TYPE_ROTATION_VECTOR,0.028897,0.084405,0.923718,0.37254
1753148619056,TYPE_LINEAR_ACCELERATION,0.030939,-1.072349,0.690016,
1753148619057,TYPE_LINEAR_ACCELERATION,-0.294673,-0.864054,0.038793,
1753148619057,TYPE_MAGNETIC_FIELD,34.259998,-34.259998,-0.54,
1753148619057,TYPE_ROTATION_VECTOR,0.028897,0.084405,0.923718,0.37254
1753148619057,TYPE_ACCELEROMETER,-0.387861,0.876278,9.689334,
1753148619057,TYPE_ACCELEROMETER,-0.656011,1.039083,9.002198,
1753148619057,TYPE_ROTATION_VECTOR,0.024239,0.089328,0.921055,0.378272
1753148619057,TYPE_LINEAR_ACCELERATION,-0.431151,-0.754457,-0.636424,
1753148619057,TYPE_ACCELEROMETER,-0.866701,1.144428,8.453926,
1753148619057,TYPE_ROTATION_VECTOR,0.024241,0.089322,0.921056,0.378272
1753148619057,TYPE_LINEAR_ACCELERATION,-0.641923,-0.649011,-1.184716,
1753148619057,TYPE_MAGNETIC_FIELD,34.619999,-33.719997,-0.6,
1753148619057,TYPE_ACCELEROMETER,-0.916979,1.225831,7.955932,
1753148619057,TYPE_ROTATION_VECTOR,0.022886,0.09401,0.918828,0.382615
1753148619058,TYPE_LINEAR_ACCELERATION,-0.623934,-0.640081,-1.667107,
1753148619058,TYPE_ACCELEROMETER,-0.893037,1.307234,7.699753,
1753148619058,TYPE_ROTATION_VECTOR,0.022918,0.093732,0.918855,0.382616
1753148619058,TYPE_LINEAR_ACCELERATION,-0.602659,-0.553965,-1.92428,
1753148619058,TYPE_LINEAR_ACCELERATION,-0.468529,-0.469852,-1.999556,
1753148619058,TYPE_MAGNETIC_FIELD,35.040001,-33.0,-0.78,
1753148619058,TYPE_ROTATION_VECTOR,0.022927,0.093442,0.918883,0.382619
1753148619058,TYPE_ACCELEROMETER,-0.756568,1.386243,7.625533,
1753148619058,TYPE_ACCELEROMETER,-0.45011,1.431733,7.824251,
1753148619058,TYPE_ROTATION_VECTOR,0.024706,0.096104,0.917227,0.385808
1753148619059,TYPE_LINEAR_ACCELERATION,-0.167344,-0.484119,-1.789278,
1753148619059,TYPE_ACCELEROMETER,-0.071826,1.49877,8.183381,
1753148619059,TYPE_ROTATION_VECTOR,0.024701,0.095969,0.917241,0.38581
1753148619059,TYPE_LINEAR_ACCELERATION,0.209987,-0.414631,-1.430664,
1753148619069,TYPE_MAGNETIC_FIELD,35.16,-32.040001,-0.54,
1753148619069,TYPE_ACCELEROMETER,0.301669,1.575385,8.576031,
1753148619069,TYPE_ROTATION_VECTOR,0.029311,0.09601,0.916103,0.388172
1753148619069,TYPE_LINEAR_ACCELERATION,0.505972,-0.372863,-1.032974,
1753148619069,TYPE_ACCELEROMETER,0.852336,1.620875,9.112331,
1753148619069,TYPE_ROTATION_VECTOR,0.029324,0.09591,0.916114,0.388172
1753148619069,TYPE_LINEAR_ACCELERATION,1.05563,-0.325683,-0.497037,
1753148619069,TYPE_MAGNETIC_FIELD,35.279999,-31.74,-0.48,
1753148619069,TYPE_ACCELEROMETER,1.426944,1.604115,9.490616,
1753148619070,TYPE_ROTATION_VECTOR,0.029369,0.095792,0.916126,0.388169
1753148619070,TYPE_LINEAR_ACCELERATION,1.628517,-0.340688,-0.119145,
1753148619070,TYPE_ACCELEROMETER,2.008735,1.522712,9.73243,
1753148619070,TYPE_ROTATION_VECTOR,0.034222,0.094812,0.915047,0.390549
1753148619070,TYPE_LINEAR_ACCELERATION,2.120806,-0.441034,0.125061,
1753148619070,TYPE_ACCELEROMETER,2.451663,1.388637,9.900024,
1753148619070,TYPE_ROTATION_VECTOR,0.03437,0.094608,0.915068,0.390536
1753148619070,TYPE_LINEAR_ACCELERATION,2.559469,-0.572608,0.292096,
1753148619070,TYPE_MAGNETIC_FIELD,35.279999,-31.439999,-0.72,
1753148619070,TYPE_ACCELEROMETER,2.616863,1.316811,10.089166,
1753148619070,TYPE_ROTATION_VECTOR,0.037562,0.092745,0.913333,0.394728
1753148619071,TYPE_LINEAR_ACCELERATION,2.662023,-0.635366,0.478892,
1753148619071,TYPE_ACCELEROMETER,2.626439,1.247379,10.474632,
1753148619071,TYPE_ROTATION_VECTOR,0.037884,0.092385,0.91337,0.394697
1753148619071,TYPE_LINEAR_ACCELERATION,2.662949,-0.700897,0.86353,
1753148619071,TYPE_MAGNETIC_FIELD,35.040001,-31.32,-0.84,
1753148619071,TYPE_ACCELEROMETER,2.387019,1.197101,10.874464,
1753148619071,TYPE_ROTATION_VECTOR,0.038291,0.091941,0.913415,0.394657
1753148619071,TYPE_LINEAR_ACCELERATION,2.412711,-0.746425,1.262365,
1753148619071,TYPE_ACCELEROMETER,2.042254,1.11091,11.022904,
1753148619071,TYPE_ROTATION_VECTOR,0.038998,0.089633,0.910864,0.400963
1753148619071,TYPE_LINEAR_ACCELERATION,2.050445,-0.797075,1.403657,
1753148619071,TYPE_ACCELEROMETER,1.599327,1.070208,11.233594,
1753148619072,TYPE_ROTATION_VECTOR,0.039263,0.089323,0.910895,0.400937
1753148619072,TYPE_LINEAR_ACCELERATION,1.600271,-0.834358,1.613667,
1753148619072,TYPE_MAGNETIC_FIELD,34.919998,-31.32,-1.26,
1753148619072,TYPE_ACCELEROMETER,1.005565,1.055843,11.283873,
1753148619072,TYPE_ROTATION_VECTOR,0.036825,0.088951,0.90769,0.408449
1753148619072,TYPE_LINEAR_ACCELERATION,1.062559,-0.822744,1.659006,
1753148619094,TYPE_ACCELEROMETER,0.464475,1.031901,10.986992,
1753148619094,TYPE_ROTATION_VECTOR,0.036972,0.088746,0.90771,0.408435
1753148619094,TYPE_LINEAR_ACCELERATION,0.517168,-0.844233,1.361623,
1753148619094,TYPE_MAGNETIC_FIELD,35.52,-30.599998,-2.04,
1753148619094,TYPE_ACCELEROMETER,0.026336,0.97444,10.443508,
1753148619095,TYPE_ROTATION_VECTOR,0.037096,0.088541,0.90773,0.408424
1753148619095,TYPE_LINEAR_ACCELERATION,0.075156,-0.899064,0.817607,
1753148619096,TYPE_ACCELEROMETER,-0.244209,0.991199,9.751583,
1753148619096,TYPE_ROTATION_VECTOR,0.033812,0.090807,0.904476,0.415373
1753148619096,TYPE_LINEAR_ACCELERATION,-0.104236,-0.895153,0.129085,
1753148619115,TYPE_ACCELEROMETER,-0.354342,1.031901,9.14585,
1753148619116,TYPE_ROTATION_VECTOR,0.033948,0.090495,0.904507,0.415362
1753148619128,TYPE_LINEAR_ACCELERATION,-0.219361,-0.850067,-0.477577,
1753148619128,TYPE_MAGNETIC_FIELD,35.52,-29.939999,-2.22,
1753148619128,TYPE_ACCELEROMETER,-0.423774,1.115698,8.564059,
1753148619128,TYPE_ROTATION_VECTOR,0.031696,0.093712,0.901791,0.420699
1753148619130,TYPE_LINEAR_ACCELERATION,-0.211131,-0.803324,-1.050645,
1753148619130,TYPE_ACCELEROMETER,-0.438139,1.290475,8.147469,
1753148619130,TYPE_ROTATION_VECTOR,0.031801,0.093377,0.901825,0.420692
1753148619130,TYPE_LINEAR_ACCELERATION,-0.230152,-0.623546,-1.468333,
1753148619131,TYPE_ACCELEROMETER,-0.428562,1.441309,7.855376,
1753148619131,TYPE_MAGNETIC_FIELD,35.880001,-28.92,-2.58,
1753148619131,TYPE_ROTATION_VECTOR,0.031857,0.093166,0.901846,0.420688
1753148619131,TYPE_LINEAR_ACCELERATION,-0.223341,-0.469485,-1.761128,
1753148619136,TYPE_ACCELEROMETER,-0.383072,1.56102,7.666234,
1753148619137,TYPE_ROTATION_VECTOR,0.031053,0.095966,0.899533,0.425049
1753148619137,TYPE_LINEAR_ACCELERATION,-0.130903,-0.390958,-1.940877,
1753148619145,TYPE_ACCELEROMETER,-0.318429,1.68073,7.474698,
1753148619145,TYPE_ROTATION_VECTOR,0.031063,0.095925,0.899537,0.425048
1753148619146,TYPE_LINEAR_ACCELERATION,-0.066781,-0.270626,-2.132554,
1753148619150,TYPE_MAGNETIC_FIELD,36.599998,-28.439999,-2.34,
1753148619152,TYPE_ACCELEROMETER,-0.201113,1.788469,7.374141,
1753148619152,TYPE_ROTATION_VECTOR,0.031201,0.097667,0.897602,0.428718
1753148619153,TYPE_LINEAR_ACCELERATION,0.07083,-0.193307,-2.226327,
1753148619160,TYPE_ACCELEROMETER,-0.09098,1.905785,7.402872,
1753148619161,TYPE_ROTATION_VECTOR,0.031201,0.097667,0.897602,0.428718
1753148619162,TYPE_LINEAR_ACCELERATION,0.180964,-0.075991,-2.197597,
1753148619170,TYPE_MAGNETIC_FIELD,36.059998,-27.719999,-1.86,
1753148619170,TYPE_ACCELEROMETER,-0.011971,2.003947,7.505822,
1753148619171,TYPE_ROTATION_VECTOR,0.031201,0.097667,0.897602,0.428718
1753148619172,TYPE_LINEAR_ACCELERATION,0.259972,0.022171,-2.094646,
1753148619176,TYPE_ACCELEROMETER,0.067038,2.102109,7.671022,
1753148619177,TYPE_ROTATION_VECTOR,0.031184,0.098251,0.895988,0.431949
1753148619178,TYPE_LINEAR_ACCELERATION,0.351411,0.11132,-1.927221,
1753148619560,TYPE_ACCELEROMETER,0.241814,2.147599,7.93199,
1753148619560,TYPE_ROTATION_VECTOR,0.031184,0.098251,0.895988,0.431949
1753148619561,TYPE_LINEAR_ACCELERATION,0.526187,0.15681,-1.666254,
1753148619561,TYPE_MAGNETIC_FIELD,36.419998,-26.939999,-2.1,
1753148619561,TYPE_ACCELEROMETER,0.361524,2.164358,8.128315,
1753148619561,TYPE_ROTATION_VECTOR,0.030882,0.097893,0.894552,0.435018
1753148619561,TYPE_LINEAR_ACCELERATION,0.65493,0.183314,-1.471673,
1753148619561,TYPE_ACCELEROMETER,0.493206,2.212242,8.372523,
1753148619561,TYPE_ROTATION_VECTOR,0.030882,0.097893,0.894552,0.435018
1753148619562,TYPE_LINEAR_ACCELERATION,0.786611,0.231198,-1.227465,
1753148619563,TYPE_LINEAR_ACCELERATION,0.846466,0.22641,-1.158032,
1753148619563,TYPE_MAGNETIC_FIELD,36.239998,-26.4,-2.04,
1753148619563,TYPE_ROTATION_VECTOR,0.030882,0.097893,0.894552,0.435018
1753148619563,TYPE_ACCELEROMETER,0.553061,2.207454,8.441956,
1753148619563,TYPE_ACCELEROMETER,0.622492,2.1883,8.53054,
1753148619563,TYPE_ROTATION_VECTOR,0.030322,0.097108,0.893192,0.438018
1753148619563,TYPE_LINEAR_ACCELERATION,0.925559,0.226625,-1.073124,
